,review_id,user_id,business_id,stars,useful,funny,cool,text,date
563,DuX698FftQvW-cTY-Mq04Q,Gr2di0N7KdFxnvXwBDKG9Q,99kGGQoig4YaRi-52VtqMA,1,0,0,0,"My friend and I were there this afternoon at 6 PM May 25, 2017 we ordered cranberry pecan chicken salad sandwiches barbecue chips and water
My sandwich was not fresh the bread was stale it had chopped apples no Pecans. They had no barbecue chips even though they were displaying them they only had one salt and vinegar chips and they had no bottled water of any kind. 
The beverage cabinet at the front by the register was completely empty
The only good thing about this meal is I ordered a peanut butter smoothie and that one was fine. 
My friend ordered the same sandwich that I did instead she was delivered and Apple turkey sandwich that was very dry. No chips we had to go after the chips and they had no water and no napkins with our meal or on the table. 
The only beverage they were offering was soda, and smoothies. 
I definitely will never return to this topic and a smoothie's café",5/26/2017 4:04
569,QdOBhOGhp9psfnqiW-XQyg,HgqzUOdaDrGS_NvKkSQwuw,i4SPLxzUF0iUa46CORlwxg,1,0,0,0,"After writing my previous review, I was contacted by a Midas rep who offered to submit my complaint to head office. I appreciated someone listening and trying to help, so I agreed. I later received a call from the manager at the Midas Ringwell location around June 6 or 7. He didn't know why he was calling and it seems that he was just told to call me without any details. I explained the situation, and he told me that parts rust and that's how cars work. I asked if it's normal for parts to rust and seize after 5 months of use, and he didn't have anything to say. He then said that I could have brought the car back to them so they could ""fix"" it (actually do the work this time), but I told him the work had already been done by my regular mechanic. He said it was too bad, because they have no way to compensate me. I explained that this was fine and I'll just continue to tell everyone I meet what thieves they are. He offered to have the regional manager call me, but it would take a couple of days because they are busy. I said this was fine, but it's been a week and a half and I still haven't heard from them. It's interesting to note that he never denied anything I was complaining about.",6/17/2017 17:49
593,3l1JCc2VZM99Hir-YhaRQw,BUrjFIE7Rpd7HESbvCKtaQ,riNcBAeiQ3s80jzfmTVSfw,1,1,0,0,"I purchased a Samsung fridge from Lowe's in 2014. A few months ago, I began having an issue with the ice maker. The ice smelled bad and tasted worse. The water still tastes amazing and is odorless. I replaced the filter and thoroughly cleaned the fridge, emptied and cleaned the ice bin several times to no avail. Chemical type smell, similar to freezer burn, but different. Emptied the entire fridge (as that is where the ice maker is located), nothing helped. Looking at Google, I discovered this is a common problem. I contacted Lowe's as I have a 5 year warranty, and they sent Buy-Rite.

Tech showed up and used his laser thermometer in the fridge, drink drawer, and freezer. I explained that the issue was the way the ice was tasting/smelling, and not with the temperature. And also that it was a common problem reported online in reviews, etc. The tech told me there was no solution, but that he noticed dog hair under my fridge. 

I took 5 hours off work to wait for the tech to come for 5 minutes and tell me there was no solution. Very dissatisfied.",11/6/2015 0:40
620,u5O1Ab7KkG6LT_e5RrFdqA,z-RAhKrqk082ifO6WBV1LA,Jt28TYWanzKrJYYr0Tf1MQ,1,0,0,0,"I'll give this place one star for the music, I would never eat or drink here again, ever. We went in for the 2 for 1 margaritas, which ended up being $11.00 each, even with the 2-fer!! Yeah, the server said they were regularly 22 bucks each. They came in small plastic cups for a nice touch, they weren't bad but the food was horrible. We ordered tons of starters and everything was bla, dry, even the nachos went back!  I went the safe route and got the street style tacos and I'll tell you any Taco Truck in California is 100 times better than that dry, bland, chopped up fajita meat thrown on some greasy corn tortillas and then topped with raw chopped onions and some cilantro, I ate half of one and gave the rest all back. Ew. Actually one of my friends said she probably wouldn't eat Mexican food for a while, that's how bad it was. 
Oh, and the cute bar girl poured tequila all over my face and  neck when I went up for the ""Mas Tequila"" shot at the bar. Seriously..",11/22/2010 3:34
646,ouYQOkjuzAFYZyudvJKJuw,xS6kmkMXp0PRrFwkSWq2-w,jYB3FHXjS491zFlCoLZ91Q,1,0,0,0,We ordered almost everything on the menu. Because we love sushi and hibachi and were excited for this restaurant to open. Only to be disappointed. The quality of the food and the flavor was not there.,7/26/2018 12:21
661,wDSbFPvxhtnD0PzHax1j_A,Si5RL2XGrI3KdfsxGUsPuA,ZD2GKnnauQxEmPre3IHBBw,1,0,0,0,"I wasn't aware that it's a state law in PA for phlebotomists to only be allowed to try taking blood three times at one time. Whoever the woman was that I was assigned to could not find a vein to get blood. This was important for medical reasons to get done and she was very unprofessional and rude. I recently moved to PA from Ohio, so I didn't know a phlebotomist here can only try three times. I kindly said to her 'can I ask why you can only try three times?' And she gave me a nasty uncaring look and replied quickly 'because I'm not a doctor'. After I left, all I could think was no shit you aren't a doctor, it's not a doctor's job to take blood, it's your job( a phlebotomists' job). I thought it was very unprofessional. I've never dealt with someone in the medical field that didn't truely care or have passion for helping me, especially if I ask a question. I don't remember her name, and if I did I wouldn't put her name out there. I just wish people would stop and remember the reason why they chose that field. Yes, money is great for most of the opportunities, but you really have to care and want to make a difference in order to be successful in the medical field. Even if someone asks a stupid common sense question, just remember there is a reason they are choosing you to ask. If someone asks me anything, I feel honored because they care about my opinion and what it is I have to say. Just saying, sorry for rambling!",5/8/2018 17:15
670,eecnb85fou4MI-nVtUh9-w,OKlIkCZkth5_5onodbMe7w,0EUohlWGBPnIgzCULyWl7g,1,2,1,1,"If I could give this place negative stars, I would.  It Sucked!  My girlfriends and I were given free entrance and we were promised free champagne if we showed up between 11:00 and 12:00.  We showed up at 11:40 and they were out of champagne, and didn't offer us any other free drinks as compensation.  That sucked since the free champagne was the only reason we were going.  Then I asked for a water, and they tried to charge me $5 for a bottle of water.  They wouldn't give me tap water until I lied to them and told them I would vomit if they didn't give it to me.  Seriously - what kind of a place hands out free champagne until it's gone, but won't give out free water?  It's like they want people to get out-of-control drunk.  And to top it off the bouncers were jerks.  Please don't go there - it's a waste of resources.",8/20/2010 22:04
686,qh_XDEdRqiDerhJfLXIRmw,D5cXnEn1rDN17bQYkPBNbg,zunMkZ4U2eVojempQtLngg,1,1,1,0,I came in becaue I work around the corner and I always used to come in for lunch. Had the French dip or should i say a bread sanwhich. It would have been nice if the food came to me atleast warm. And if they are going to serve full size sandwiches probably is a good idea to put enough meat in there so you don feel like your just eating bread. I'm going to have to pick a news lunch place.,7/12/2013 21:18
692,bRK-2IMszaqG2r52GneWGw,68p_UVmCk8FkZ_QAlvvJsg,HKSyA7YZplj9i_vIdtwyzg,1,0,1,0,"I wish I could leave no stars. I waited in the drive through for 15 minutes even though there's a 60 second guarantee sign outside. Got no apology. Said to the girl 4 times what I wanted and assumed she got it right...which I should know better than to do. Got home and all of my stuff was wrong. I drove all the way back & got no apology and was told to wait in the drive through line again. Which took another 15 minutes. Never coming back. I'd rather drive to Henderson to get good service.
It isn't my fault that you have a mediocre job and hate your life.",7/3/2015 22:11
697,8x3D5RX6w5t_VbrP4NbLwg,fs4Pkw8QABbkRDD5KXblOg,lVN1516THpVQ7NtU7f-eNw,1,3,0,0,"Only giving it a 1 because you can't do zero.  We get there and they put my husband and 70 year old dad right in the middle of traffic.  In a very claustrophobic booth.  We ask to move after ordering our drinks.  Took 20 minutes to get our drinks even after we told both waitresses and the hostess helped us move.  Pops and I both ordered the 16oz prime rib so we could have leftovers for lunch the next day.   They bring out our prime ribs and say our baked potatoes are on the way.  Pictures attached.  Almost half of it was fat.  I said oh my gosh that's a lot of fat.  Waitress says nothing.   
Pops and my hubby ordered salads and I ordered mushrooms as my other side.   They bring my daughters and husbands meals came.  A few minutes later we get out baked potatoes.   Hubby says where is my potato?   Well they had given him my mushrooms and he was well on his way of eating them.   So you would think I'd get new mushrooms right?  Nope.  Just slide the half eaten mushrooms to my plate.   Then we order another round of drinks and it takes 20 minutes to get a half chill fireball shot.    
So not a good experience.  If I'm paying $25 for a 16oz prime rib, I should get ""close"" to 16oz.  Not 8oz of meat and 8oz of fat.   
Also it's supposed to be unlimited bread.  How many loaves do you think we got?  Yup 1.  
Not a happy experience.",1/27/2017 22:16
